Sample,Type,Site,Site_Name,Status,Morph,Length,Type_2
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_9,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_23,Main,Site 2,Luenga,alive,E,37,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,30,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,28,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,22,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,21,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,18,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,17,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,1,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,17,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,18,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,13,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,12,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,12,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,12,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,12,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,14,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,E,13,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,41,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,29,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,27,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,27,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,25,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,18,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,21,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,17,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,17,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,17,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,18,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,16,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,15,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,14,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,13,Stage 2
Astfood_23,Main,Site 2,Luenga,alive,T,13,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,38,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,42,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,17,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,21,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,12,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,14,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,14,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,12,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,E,11,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,35,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,22,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,23,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,20,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,22,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,15,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,15,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,12,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,13,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,10,Stage 2
Astfood_23,Main,Site 2,Luenga,dead,T,13,Stage 2
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,40,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,44,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,32,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,33,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,32,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,33,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,29,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,27,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,28,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,30,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,27,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,26,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,31,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,33,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,24,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,23,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,20,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,E,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,37,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,28,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,28,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,32,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,31,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,37,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,30,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,33,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,20,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,24,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,20,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,23,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,21,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,20,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,22,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,18,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,19,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,17,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,14,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,16,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,15,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,13,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,12,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,11,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_Z_7,Z,Site 1,Kurichek,dead,T,10,Stage 3
Astfood_26,Main,Site 2,Luenga,alive,E,35,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,39,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,36,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,35,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,34,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,34,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,33,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,31,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,28,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,24,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,29,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,26,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,21,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,20,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,12,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,E,12,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,41,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,31,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,33,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,29,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,37,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,26,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,32,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,24,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,33,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,28,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,33,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,30,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,23,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,19,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,21,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,27,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,22,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,20,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,18,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,15,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,17,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,16,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,14,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,12,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,13,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_26,Main,Site 2,Luenga,alive,T,11,Stage 1
Astfood_30,Main,Site 2,Luenga,alive,E,46,Stage 1
Astfood_30,Main,Site 2,Luenga,alive,E,39,Stage 1
Astfood_30,Main,Site 2,Luenga,alive,E,35,Stage 1
